Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name
S09835700013,01/02/2013,4307,Crossroads Wine and Liquor,117 IOWA AVE,DUNLAP,712-2,"117 IOWA AVE
DUNLAP 712-2
(41.854728, -95.602969)",43,Harrison,1062200,PUERTO RICO & VIRGIN ISLANDS RUM
S22163100015,11/04/2014,4978,Prime Mart / Waterloo,3535 MARIGOLD DR,WATERLOO,50702,"3535 MARIGOLD DR
WATERLOO 50702
(42.435435, -92.291334)",7,Black Hawk,1062300,FLAVORED RUM
S23248800046,12/29/2014,3926,Liquor Downtown / Iowa City,315 S GILBERT ST,IOWA CITY,52240,"315 S GILBERT ST
IOWA CITY 52240
(41.657654, -91.530181)",52,Johnson,1032080,IMPORTED VODKA
S11608600044,04/11/2013,3896,Smokin' Joe's #18 Tobacco and Liquor,1901 BROADWAY ST,IOWA CITY,52240,"1901 BROADWAY ST
IOWA CITY 52240
(41.641037, -91.52047)",52,Johnson,1071100,AMERICAN COCKTAILS
S14678600010,09/25/2013,4791,Walgreens #05470 / Sioux City,4650 MORNINGSIDE AVE,SIOUX CITY,51106,"4650 MORNINGSIDE AVE
SIOUX CITY 51106
(42.470416, -96.347085)",97,Woodbury,1071100,AMERICAN COCKTAILS
S23964800127,02/11/2015,2524,Hy-Vee Food Store / Dubuque,3500 DODGE ST,DUBUQUE,52001,"3500 DODGE ST
DUBUQUE 52001
",31,Dubuque,1022100,TEQUILA
S23944900014,02/10/2015,4956,The Cooler,"4920, JOHNSON AVE NW",CEDAR RAPIDS,52405,"4920, JOHNSON AVE NW
CEDAR RAPIDS 52405
(41.967998, -91.734309)",57,Linn,1051010,AMERICAN GRAPE BRANDIES
S12024300003,05/06/2013,4463,Casey's General Store #3031 / Garner,145 US HWY 18 W,GARNER,50438,"145 US HWY 18 W
GARNER 50438
(43.105833, -93.603007)",41,Hancock,1012100,CANADIAN WHISKIES
S19739600050,06/25/2014,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,"6301 UNIVERSITY
CEDAR FALLS 50613
(42.512771, -92.433344)",7,Black Hawk,1032080,IMPORTED VODKA
S18093100058,03/26/2014,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,"3780 STATE ST
BETTENDORF 52722
(41.529655, -90.48065)",82,Scott,1022100,TEQUILA
S05434600021,05/08/2012,4347,Jeff's Market / Blue Grass,102 W MAYNE,BLUE GRASS,52726,"102 W MAYNE
BLUE GRASS 52726
(41.509114, -90.765769)",82,Scott,1081200,CREAM LIQUEURS
S08712500025,11/01/2012,4165,I-35 Spirits / Ankeny,113 SE DELAWARE AVE STE 101,ANKENY,50023,"113 SE DELAWARE AVE STE 101
ANKENY 50023
(41.731732, -93.58109)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S05005500068,04/11/2012,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,"4815 MAPLE DRIVE
PLEASANT HILL 50317
",77,Polk,1012100,CANADIAN WHISKIES
S11212600005,03/20/2013,2843,CVS Pharmacy #8526 / Cedar Rapids,4116 CENTER POINTE RD,CEDAR RAPIDS,52402,"4116 CENTER POINTE RD
CEDAR RAPIDS 52402
(42.020263, -91.664971)",57,Linn,1031100,100 PROOF VODKA
S11980000032,05/01/2013,3625,Wal-Mart 0892 / Ankeny,1002 SE NATIONAL DR,ANKENY,50021,"1002 SE NATIONAL DR
ANKENY 50021
(41.704864, -93.582728)",77,Polk,1081300,PEPPERMINT SCHNAPPS
S19253600013,05/29/2014,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629365, -93.739245)",77,Polk,1032200,IMPORTED VODKA - MISC
S08419600116,10/17/2012,2502,Hy-Vee Wine and Spirits / Ankeny,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
",77,Polk,1081315,CINNAMON SCHNAPPS
S25825500014,05/26/2015,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,"726 CREEK TOP
COUNCIL BLUFFS 51503
(41.262318, -95.854847)",78,Pottawattamie,1031200,VODKA FLAVORED
S22444300065,11/18/2014,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2ND AVE NORTH,FORT DODGE,50501,"1511 2ND AVE NORTH
FORT DODGE 50501
(42.508344, -94.177165)",94,Webster,1081030,COFFEE LIQUEURS
S23531500130,01/15/2015,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,"3221 SE 14TH ST
DES MOINES 50320
(41.554101, -93.596754)",77,Polk,1051010,AMERICAN GRAPE BRANDIES
S13613100093,07/29/2013,2652,Hy-Vee DrugStore / Mason City,875  4TH ST SW,MASON CITY,50401,"875 4TH ST SW
MASON CITY 50401
(43.148257, -93.213856)",17,Cerro Gordo,1081900,MISC. AMERICAN CORDIALS & LIQUEURS
S25976200016,06/02/2015,4326,Stratford Food Center,829 SHAKESPEARE AVE,STRATFORD,50249,"829 SHAKESPEARE AVE
STRATFORD 50249
(42.271302, -93.92715)",40,Hamilton,1011200,STRAIGHT BOURBON WHISKIES
S12095200005,05/08/2013,3013,Keith's Foods,207 E LOCUST ST,BLOOMFIELD,52537,"207 E LOCUST ST
BLOOMFIELD 52537
(40.752691, -92.412847)",26,Davis,1031100,100 PROOF VODKA
S24129700005,02/19/2015,3712,Monte Spirits,109 N 4TH ST,MONTEZUMA,50171,"109 N 4TH ST
MONTEZUMA 50171
(41.585429, -92.523692)",79,Poweshiek,1012100,CANADIAN WHISKIES
S12946600041,06/24/2013,2835,CVS Pharmacy #8538 / Cedar Falls,2302 WEST FIRST ST,CEDAR FALLS,50613,"2302 WEST FIRST ST
CEDAR FALLS 50613
(42.539893, -92.472818)",7,Black Hawk,1032200,IMPORTED VODKA - MISC
S26299700151,06/18/2015,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148446, -93.236556)",17,Cerro Gordo,1081335,RASPBERRY SCHNAPPS
S04680100053,03/21/2012,3825,Shop N Save #2 / E 14th,1372 E 14TH ST,DES MOINES,50316,"1372 E 14TH ST
DES MOINES 50316
(41.604893, -93.600499)",77,Polk,1081600,WHISKEY LIQUEUR
S15444500015,10/30/2013,4251,Aj's Liquor / Ames,4518 MORTENSON RD STE 109,AMES,50014,"4518 MORTENSON RD STE 109
AMES 50014
",85,Story,1011200,STRAIGHT BOURBON WHISKIES
S15833500007,11/20/2013,3986,Siouxland Beverage,1203 5 ST,SIOUX CITY,51101,"1203 5 ST
SIOUX CITY 51101
(42.495322, -96.394855)",97,Woodbury,1012100,CANADIAN WHISKIES
S22927800089,12/15/2014,3562,Wal-Mart 0797 / W Burlington,324 WEST AGENCY RD,WEST BURLINGTON,52655,"324 WEST AGENCY RD
WEST BURLINGTON 52655
(40.813125, -91.158406)",29,Des Moines,1041150,FLAVORED GINS
S21552900002,10/02/2014,4647,B and B EAST / Waterloo,1615 BISHOP AVE,WATERLOO,50707,"1615 BISHOP AVE
WATERLOO 50707
(42.49807, -92.293057)",7,Black Hawk,1031080,VODKA 80 PROOF
S16534000021,12/27/2013,4148,Fareway Stores #479 / Independence,1400 3RD AVE SE,INDEPENDENCE,50644,"1400 3RD AVE SE
INDEPENDENCE 50644
(42.455635, -91.890287)",10,Buchanan,1022100,TEQUILA
S04572600041,03/15/2012,4280,Slagle's Grocery / Le Claire,1301 EAGLE RIDGE RD,LE CLAIRE,52753,"1301 EAGLE RIDGE RD
LE CLAIRE 52753
(41.587349, -90.359813)",82,Scott,1022100,TEQUILA
S11456900038,04/04/2013,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,"1460 2ND AVE
DES MOINES 50314
(41.60566, -93.619787)",77,Polk,1012200,SCOTCH WHISKIES
S04354200031,03/01/2012,3719,Wal-Mart 0581 / Marshalltown,2802 S CENTER ST,MARSHALLTOWN,50158,"2802 S CENTER ST
MARSHALLTOWN 50158
(42.012918, -92.91231)",64,Marshall,1031080,VODKA 80 PROOF
S19584700001,06/17/2014,4266,Wal-Mart 1683 / Shenandoah,705 S FREMONT,SHENANDOAH,51601,"705 S FREMONT
SHENANDOAH 51601
(40.760655, -95.385109)",73,Page,1012100,CANADIAN WHISKIES
S16906900003,01/20/2014,3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,"509 E PLATT
MAQUOKETA 52060
(42.069219, -90.661269)",49,Jackson,1011200,STRAIGHT BOURBON WHISKIES
S18142000006,03/31/2014,3868,Wal-Mart 3630 / Marion,5491 BUSINESS HWY 151,MARION,52302,"5491 BUSINESS HWY 151
MARION 52302
",57,Linn,1081200,CREAM LIQUEURS
S19772000013,06/26/2014,4948,Wheatland Day Break,102 W HWY 30,WHEATLAND,52777,"102 W HWY 30
WHEATLAND 52777
",23,Clinton,1062310,SPICED RUM
S22284900002,11/10/2014,3830,Wal-Mart 1435 / Creston,806 LAUREL ST,CRESTON,50801,"806 LAUREL ST
CRESTON 50801
(41.047716, -94.372142)",88,Union,1062300,FLAVORED RUM
S17966000051,03/19/2014,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,"228 N MAIN ST
MONTICELLO 52310
(42.240132, -91.183413)",53,Jones,1062300,FLAVORED RUM
S26164400020,06/16/2015,3944,Sam's Club 4973 / Dubuque,4400 ASBURY RD,DUBUQUE,52002,"4400 ASBURY RD
DUBUQUE 52002
(42.515282, -90.736175)",31,Dubuque,1031200,VODKA FLAVORED
S19675100022,06/25/2014,4008,Sioux Valley Spirits,116 E MAIN ST,ANTHON,51004,"116 E MAIN ST
ANTHON 51004
(42.388268, -95.867335)",97,Woodbury,1042100,IMPORTED DRY GINS
S12278000057,05/22/2013,3385,Sam's Club 8162 / Cedar Rapids,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,"2605 BLAIRS FERRY RD NE
CEDAR RAPIDS 52402
(42.034737, -91.679406)",57,Linn,1032200,IMPORTED VODKA - MISC
S05694100030,05/23/2012,2487,Anamosa Family Foods,402 EAST MAIN,ANAMOSA,52205,"402 EAST MAIN
ANAMOSA 52205
(42.108289, -91.281881)",53,Jones,1012100,CANADIAN WHISKIES
S23309100006,01/06/2015,4559,Osage Payless Foods,"633, CHASE ST",OSAGE,50461,"633, CHASE ST
OSAGE 50461
(43.285134, -92.811539)",66,Mitchell,1031080,VODKA 80 PROOF
S09619900027,12/20/2012,2545,Hy-Vee Drugstore / Iowa City,310 N 1ST ST,IOWA CITY,52245,"310 N 1ST ST
IOWA CITY 52245
(41.665693, -91.502069)",52,Johnson,1041100,AMERICAN DRY GINS
S13553300020,07/24/2013,4462,SHELTON'S,"113, 1ST ST NW",BUFFALO CENTER,50424,"113, 1ST ST NW
BUFFALO CENTER 50424
(43.386755, -93.947595)",95,Winnebago,1011200,STRAIGHT BOURBON WHISKIES
S12793200062,06/13/2013,2620,Hy-Vee / Windsor Heights,7101 UNIVERSITY AVE,WINDSOR HEIGHTS,50311,"7101 UNIVERSITY AVE
WINDSOR HEIGHTS 50311
(41.600375, -93.715949)",77,Polk,1012100,CANADIAN WHISKIES
S27021400113,07/29/2015,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,"6301 UNIVERSITY
CEDAR FALLS 50613
(42.512771, -92.433344)",7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM
S26789700047,07/16/2015,3769,Wal-Mart 0753 / Cedar Fall,525 BRANDILYNN BLVD,CEDAR FALLS,50613,"525 BRANDILYNN BLVD
CEDAR FALLS 50613
(42.485041, -92.440301)",7,Black Hawk,1071100,AMERICAN COCKTAILS
S19081100044,05/21/2014,4346,Roy's Foodland,105 PEARL ST,SHELLSBURG,52332,"105 PEARL ST
SHELLSBURG 52332
(42.094181, -91.869288)",6,Benton,1081200,CREAM LIQUEURS
S12371500051,05/22/2013,2963,Dahl's / Clive,15500 HICKMAN,CLIVE,50325,"15500 HICKMAN
CLIVE 50325
(41.614714, -93.832155)",77,Polk,1081200,CREAM LIQUEURS
S12480900027,05/29/2013,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,"3780 STATE ST
BETTENDORF 52722
(41.529655, -90.48065)",82,Scott,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S04160500155,02/20/2012,2515,Hy-Vee Food Store #1 / Mason City,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148446, -93.236556)",17,Cerro Gordo,1052010,IMPORTED GRAPE BRANDIES
S23338400021,01/06/2015,2592,Hy-Vee Drugstore / Marshalltown,1712 S CENTER  ST,MARSHALLTOWN,50158,"1712 S CENTER ST
MARSHALLTOWN 50158
(42.027531, -92.912505)",64,Marshall,1062200,PUERTO RICO & VIRGIN ISLANDS RUM
S26015500043,06/03/2015,2523,Hy-Vee Food Store / Centerville,414 N 18TH ST,CENTERVILLE,52544,"414 N 18TH ST
CENTERVILLE 52544
(40.735639, -92.86795)",4,Appanoose,1012300,IRISH WHISKIES
S21164000017,09/10/2014,4135,Fareway Stores #925 / Altoona,620 SE 8TH ST,ALTOONA,50009,"620 SE 8TH ST
ALTOONA 50009
(41.644082, -93.458047)",77,Polk,1031080,VODKA 80 PROOF
S20198700166,07/21/2014,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,"1720 WATERFRONT DR
IOWA CITY 52240
(41.64277, -91.530467)",52,Johnson,1022100,TEQUILA
S07037300015,08/09/2012,2514,Hy-Vee Drugstore / Marion,2790 7TH AVENUE,MARION,50129,"2790 7TH AVENUE
MARION 50129
(42.03324, -91.582452)",57,Linn,1031080,VODKA 80 PROOF
S23061400017,12/19/2014,2599,Hy-Vee Wine and Spirits / Coralville,1914 8TH STREET,CORALVILLE,52241,"1914 8TH STREET
CORALVILLE 52241
(41.682013, -91.590715)",52,Johnson,1071100,AMERICAN COCKTAILS
S18116500024,03/27/2014,2564,Hy-Vee Food Store #4 / Waterloo,4000 UNIVERSITY,WATERLOO,50701,"4000 UNIVERSITY
WATERLOO 50701
(42.505197, -92.403843)",7,Black Hawk,1081312,BUTTERSCOTCH SCHNAPPS
S15061300008,10/10/2013,3829,Gary's Foods / Mt Vernon,715  1ST AVE S,MOUNT VERNON,52314,"715 1ST AVE S
MOUNT VERNON 52314
(41.91673, -91.422419)",57,Linn,1031080,VODKA 80 PROOF
S14228300076,08/29/2013,2622,Hy-Vee Food Store / Iowa City,1125 N DODGE ST,IOWA CITY,52240,"1125 N DODGE ST
IOWA CITY 52240
(41.676203, -91.518536)",52,Johnson,1022100,TEQUILA
S10910700032,03/04/2013,4209,Wal-Mart 5748 / Grimes,2150 EAST 1ST ST,GRIMES,50111,"2150 EAST 1ST ST
GRIMES 50111
(41.688335, -93.771771)",77,Polk,1032200,IMPORTED VODKA - MISC
S10293400075,01/29/2013,3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,"726 CREEK TOP
COUNCIL BLUFFS 51503
(41.262318, -95.854847)",78,Pottawattamie,1081380,MISCELLANEOUS SCHNAPPS
S11183600012,03/20/2013,4557,Hometown Foods / Traer,420 SECOND ST,TRAER,50675,"420 SECOND ST
TRAER 50675
(42.193386, -92.468086)",86,Tama,1062310,SPICED RUM
S10462200055,02/06/2013,2606,Hy-Vee Wine and Spirits / Humboldt,1011  13TH ST NORTH,HUMBOLDT,50548,"1011 13TH ST NORTH
HUMBOLDT 50548
(42.73356, -94.227117)",46,Humboldt,1081317,GRAPE SCHNAPPS
S03810100008,01/30/2012,4172,Shamrock Spirits,1204 WATER ST PO BOX 177,ALDEN,50006,"1204 WATER ST PO BOX 177
ALDEN 50006
(42.520423, -93.376271)",42,Hardin,1062310,SPICED RUM
S22202800013,11/05/2014,5007,Brother's Market / Denver,1022 SKYLAR ST,DENVER,50622,"1022 SKYLAR ST
DENVER 50622
",9,Bremer,1081030,COFFEE LIQUEURS
S28651800112,10/26/2015,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 COLLINS ROAD NE,CEDAR RAPIDS,52402,"279 COLLINS ROAD NE
CEDAR RAPIDS 52402
(42.027806, -91.630732)",57,Linn,1081300,PEPPERMINT SCHNAPPS
S16812400017,01/14/2014,4566,Kum & Go #508 / Cedar Rapids,30 FOUR OAKS DR SW,CEDAR RAPIDS,52404,"30 FOUR OAKS DR SW
CEDAR RAPIDS 52404
",57,Linn,1062200,PUERTO RICO & VIRGIN ISLANDS RUM
S13363400050,07/15/2013,4892,Sara Mini Mart,1026 W RIVER DR,DAVENPORT,52802,"1026 W RIVER DR
DAVENPORT 52802
(41.520149, -90.58842)",82,Scott,1032080,IMPORTED VODKA
S14812200075,09/26/2013,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,"6301 UNIVERSITY
CEDAR FALLS 50613
(42.512771, -92.433344)",7,Black Hawk,1031200,VODKA FLAVORED
S19162400069,05/27/2014,3592,Wal-Mart 0886 / Fort Dodge,3036 1ST AVE SOUTH,FORT DODGE,50501,"3036 1ST AVE SOUTH
FORT DODGE 50501
(42.505334, -94.151808)",42,Hardin,1031200,VODKA FLAVORED
S06950700048,08/06/2012,3932,Main Street Spirits / Mapleton,311 MAIN ST,MAPLETON,51034,"311 MAIN ST
MAPLETON 51034
(42.165915, -95.79375)",67,Monona,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S03642100047,01/18/2012,3928,Smokin' Joe's #12 Tobacco and Liquor,465 HWY 965 UNIT G,NORTH LIBERTY,52317,"465 HWY 965 UNIT G
NORTH LIBERTY 52317
(41.739934, -91.607593)",52,Johnson,1011300,TENNESSEE WHISKIES
S28587900014,10/21/2015,4156,Fareway Stores #412 / Oelwein,102  2ND AVE SE,OELWEIN,50662,"102 2ND AVE SE
OELWEIN 50662
(42.677024, -91.910502)",33,Fayette,1031080,VODKA 80 PROOF
S26739200007,07/15/2015,9001,Cedar Ridge Vineyards,1441 MARAK RD NW,SWISHER,52338,"1441 MARAK RD NW
SWISHER 52338
(41.8321, -91.677368)",52,Johnson,1051150,MISCELLANEOUS  BRANDIES
S13223700011,07/08/2013,3784,Hartig Drug #14 / Independence,200  1ST ST EAST,INDEPENDENCE,50644,"200 1ST ST EAST
INDEPENDENCE 50644
(42.468721, -91.893029)",10,Buchanan,1081010,AMERICAN AMARETTO
S09544900023,12/18/2012,4684,Indy 66 #928 / Indianola,1201 N JEFFERSON,INDIANOLA,50125,"1201 N JEFFERSON
INDIANOLA 50125
(41.371387, -93.558425)",91,Warren,1022100,TEQUILA
S18511600009,04/21/2014,4972,Quillins Quality Foods Monona,808 S MAIN ST,MONONA,52159,"808 S MAIN ST
MONONA 52159
(43.044875, -91.389805)",22,Clayton,1081600,WHISKEY LIQUEUR
S12765400056,06/12/2013,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.561219, -93.773583)",77,Polk,1012200,SCOTCH WHISKIES
S26622100007,07/07/2015,2629,Hy-Vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.242732, -95.825137)",78,Pottawattamie,1081210,CREME DE ALMOND
S14937300133,10/03/2013,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,"3221 SE 14TH ST
DES MOINES 50320
(41.554101, -93.596754)",77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S17114100014,01/29/2014,3715,Kimberly Mart / Davenport,1714 E KIMBERLY RD,DAVENPORT,52807,"1714 E KIMBERLY RD
DAVENPORT 52807
(41.556966, -90.550657)",82,Scott,1081300,PEPPERMINT SCHNAPPS
S07372200004,08/28/2012,4182,Fareway Stores #008 / Dyersville,1207  12TH AVE SE,DYERSVILLE,52040,"1207 12TH AVE SE
DYERSVILLE 52040
(42.475277, -91.11191)",31,Dubuque,1041100,AMERICAN DRY GINS
S04468900008,03/08/2012,3950,Hometown Foods / State Center,120 E MAIN ST,STATE CENTER,50247,"120 E MAIN ST
STATE CENTER 50247
(42.016841, -93.162378)",48,Iowa,1081200,CREAM LIQUEURS
S15786500027,11/19/2013,4336,Last Call 2,120 N MAIN ST,GEORGE,51237,"120 N MAIN ST
GEORGE 51237
(43.343861, -96.002282)",60,Lyon,1081370,WATERMELON SCHNAPPS
S27409400023,10/13/2015,2205,Ding's Honk And Holler,900 E WASHINGTON,CLARINDA,51632,"900 E WASHINGTON
CLARINDA 51632
(40.739238, -95.02756)",73,Page,1701100,DECANTERS & SPECIALTY PACKAGES
S12197300023,05/14/2013,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,"400 LOCUST ST
DUBUQUE 52001
(42.497219, -90.666497)",31,Dubuque,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S23877600066,02/04/2015,3926,Liquor Downtown / Iowa City,315 S GILBERT ST,IOWA CITY,52240,"315 S GILBERT ST
IOWA CITY 52240
(41.657654, -91.530181)",52,Johnson,1032080,IMPORTED VODKA
S17625800013,02/27/2014,4075,Ali's West Side Liquor,919 W 5TH ST,WATERLOO,50701,"919 W 5TH ST
WATERLOO 50701
",7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES
S09768000076,12/28/2012,2638,Hy-Vee Wine and Spirits / Cedar Fall,5925 UNIVERSITY AVE STE A,CEDAR FALLS,50613,"5925 UNIVERSITY AVE STE A
CEDAR FALLS 50613
(42.512766, -92.429371)",7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES
S20998900019,09/03/2014,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N LAKE ST,STORM LAKE,50588,"1250 N LAKE ST
STORM LAKE 50588
(42.653594, -95.200758)",11,Buena Vista,1032080,IMPORTED VODKA
S28482000022,10/15/2015,4603,Kum & Go #208 / SE 14th DM,3200 SE 14th ST,DES MOINES,50320,"3200 SE 14th ST
DES MOINES 50320
(41.555041, -93.596916)",77,Polk,1041100,AMERICAN DRY GINS
S13888600031,08/13/2013,4604,Pit Stop Liquors / Newton,"1324, 1st AVE E",NEWTON,50208,"1324, 1st AVE E
NEWTON 50208
(41.699173, -93.035654)",50,Jasper,1031200,VODKA FLAVORED
S25977600047,06/02/2015,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,"20 WILSON AVENUE WEST
CEDAR RAPIDS 52404
(41.955861, -91.658753)",57,Linn,1082900,MISC. IMPORTED CORDIALS & LIQUEURS
S16198100011,12/10/2013,4757,EZ Mart / Bondurant,1111 SE LINCOLN ST,BONDURANT,50035,"1111 SE LINCOLN ST
BONDURANT 50035
(41.692799, -93.457412)",77,Polk,1031200,VODKA FLAVORED
S17774200057,03/12/2014,3354,Sam's Club 8238 / Davenport,3845 ELMORE AVE.,DAVENPORT,52807,"3845 ELMORE AVE.
DAVENPORT 52807
(41.559724, -90.52708)",82,Scott,1051110,BLACKBERRY BRANDIES
S07538700021,09/05/2012,4136,Fareway Stores #983 / Grimes,351 GATEWAY DR,GRIMES,50111,"351 GATEWAY DR
GRIMES 50111
(41.686283, -93.779984)",77,Polk,1011100,BLENDED WHISKIES
S18674400029,04/29/2014,2518,Hy-Vee Wine and Spirits / Red Oak,1607 NORTH BROADWAY,RED OAK,51566,"1607 NORTH BROADWAY
RED OAK 51566
(41.019275, -95.232783)",69,Montgomery,1011200,STRAIGHT BOURBON WHISKIES
S20694500028,08/18/2014,3162,Nash Finch / Wholesale Food,807 GRANDVIEW,MUSCATINE,52761,"807 GRANDVIEW
MUSCATINE 52761
(41.408684, -91.063814)",70,Muscatine,1011200,STRAIGHT BOURBON WHISKIES
S24216400028,02/25/2015,4004,Wal-Mart 4256 / Ames,534 S DUFF AVE,AMES,50010,"534 S DUFF AVE
AMES 50010
(42.017115, -93.610343)",85,Story,1031200,VODKA FLAVORED
S19541600015,06/16/2014,3563,Wal-Mart 0559 / Muscatine,3003 NORTH HWY 61,MUSCATINE,52761,"3003 NORTH HWY 61
MUSCATINE 52761
(41.455288, -91.025917)",70,Muscatine,1062300,FLAVORED RUM
S21691800223,10/09/2014,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,"4605 FLEUR DRIVE
DES MOINES 50321
(41.542816, -93.644943)",77,Polk,1022100,TEQUILA
S22965300009,12/16/2014,3676,T and M Foods,107 E TRAER,GREENE,50636,"107 E TRAER
GREENE 50636
(42.895749, -92.802101)",12,Butler,1012100,CANADIAN WHISKIES
S24212700013,02/25/2015,4463,Casey's General Store #3031 / Garner,145 US HWY 18 W,GARNER,50438,"145 US HWY 18 W
GARNER 50438
(43.105833, -93.603007)",41,Hancock,1051110,BLACKBERRY BRANDIES
S28838900036,11/03/2015,2509,Hy-Vee / Drugtown #1 / Cedar Rapids,1520 6TH ST SW,CEDAR RAPIDS,52404,"1520 6TH ST SW
CEDAR RAPIDS 52404
(41.96233, -91.677063)",57,Linn,1031200,VODKA FLAVORED
S06960700011,08/06/2012,2248,Ingersoll Liquor and Beverage,3500 INGERSOLL AVE,DES MOINES,50312,"3500 INGERSOLL AVE
DES MOINES 50312
(41.586319, -93.664182)",77,Polk,1032080,IMPORTED VODKA
S04053900011,02/13/2012,4095,City Liquor And Tobacco / Waterloo,200 BROADWAY ST,WATERLOO,50703,"200 BROADWAY ST
WATERLOO 50703
(42.507702, -92.344737)",7,Black Hawk,1041100,AMERICAN DRY GINS
S29216400013,11/20/2015,5108,Tobacco 4 Less / State St,1032 STATE ST,BETTENDORF,52722,"1032 STATE ST
BETTENDORF 52722
(41.525027, -90.518583)",82,Scott,1062200,PUERTO RICO & VIRGIN ISLANDS RUM
S23791900026,02/02/2015,3747,T-N-T Liquor,110 SOUTH MAIN,SIGOURNEY,52591,"110 SOUTH MAIN
SIGOURNEY 52591
(41.333611, -92.20511)",54,Keokuk,1011100,BLENDED WHISKIES
S03920500010,02/06/2012,2132,Spirits and Such,100 E ELM,WEST UNION,52175,"100 E ELM
WEST UNION 52175
(42.96126, -91.808119)",33,Fayette,1081315,CINNAMON SCHNAPPS
S18944900112,05/14/2014,2623,Hy-Vee Food Store #4 / Sioux City,2827 HAMILTON BLVD,SIOUX CITY,51104,"2827 HAMILTON BLVD
SIOUX CITY 51104
(42.519884, -96.417783)",97,Woodbury,1032200,IMPORTED VODKA - MISC
S09829600003,01/02/2013,2626,Hy-Vee Drugstore / University / DSM,4100 UNIVERSITY AVE,DES MOINES,50311,"4100 UNIVERSITY AVE
DES MOINES 50311
(41.600361, -93.673223)",77,Polk,1011200,STRAIGHT BOURBON WHISKIES
S27469900031,08/24/2015,4892,Sara Mini Mart,1026 W RIVER DR,DAVENPORT,52802,"1026 W RIVER DR
DAVENPORT 52802
(41.520149, -90.58842)",82,Scott,1052010,IMPORTED GRAPE BRANDIES
S09895900006,01/08/2013,4506,Casey's General Store #2667 / Tiffin,403 STEPHENS ST,TIFFIN,52340,"403 STEPHENS ST
TIFFIN 52340
(41.70765, -91.660174)",52,Johnson,1011100,BLENDED WHISKIES
S10040400089,01/15/2013,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,"1725 74TH ST
WEST DES MOINES 50266
(41.598514, -93.808855)",77,Polk,1011200,STRAIGHT BOURBON WHISKIES
